taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Analysis Project Type	NCBI Phylum	NCBI Class	NCBI Order	NCBI Family	NCBI Genus	NCBI Species	GTDB Domain	GTDB Phylum	GTDB Class	GTDB Order	GTDB Family	GTDB Genus	GTDB Species	GOLD Analysis Project ID	GOLD Sequencing Project ID	GOLD Study ID	Is Public	Pubmed ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Altitude In Meters	Depth In Meters	Latitude	Longitude	pH	Pressure	Salinity	Genome Size  * assembled	Gene Count  * assembled	Scaffold Count  * assembled	CRISPR Arrays  * assembled	CDS Count  * assembled	RNA Count  * assembled	CheckM2 Completeness	CheckM2 Contamination	Included_in_final_dataset
2770939320	Bacteria	Permanent Draft	Freshwater and sediment microbial communities from various areas in North America, analyzing microbe dynamics in response to fracking	Pseudidiomarina tainanensis 125Bg	DOE Joint Genome Institute  (JGI)	2770939320	Genome Analysis (Isolate)	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Pseudidiomarina	Pseudidiomarina tainanensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Pseudidiomarina	Pseudidiomarina maritima_A	Ga0227218	Gp0266003	Gs0114818	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified	654.000000		41.2451	-76.9855				2770472	2625	47		2553	72	99.95	0.1	Excluded
2687453597	Bacteria	Finished	Metagenomes as a source of innovative biotechnological tools for bioremediation and biotransformation	Pseudomonas silesiensis A3(2016)	University of Warsaw	2687453597	Genome Analysis (Isolate)	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas silesiensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas_E	Pseudomonas_E silesiensis	Ga0131699	Gp0137126	Gs0118548	Yes	29153257	Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								6823539	6322	1	1	6088	234	100	1.78	Excluded
2651869906	Bacteria	Permanent Draft	Butyribacterium methylotrophicum Marburg	Butyribacterium methylotrophicum Marburg	Goettingen Genomics Laboratory	2651869906	Genome Analysis (Isolate)	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	[Butyribacterium] methylotrophicum	Bacteria	Bacillota_A	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium callanderi	Ga0111249	Gp0131471	Gs0118223	Yes		Engineered	Sewage treatment plant	Unclassified	Sludge	Unclassified								4256529	4052	27	2	3988	64	100	1.13	Excluded
2773857660	Bacteria	Permanent Draft	Freshwater and sediment microbial communities from various areas in North America, analyzing microbe dynamics in response to fracking	Vibrio diazotrophicus 99A	DOE Joint Genome Institute  (JGI)	2773857660	Genome Analysis (Isolate)	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio diazotrophicus	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	Vibrio diazotrophicus	Ga0227285	Gp0266011	Gs0114818	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified	654.000000		41.2451	-76.9855				5006253	4712	96		4586	126	100	1.09	Excluded
2996044594	Bacteria	Permanent Draft	Paracoccus binzhouensis wg1	Paracoccus binzhouensis wg1	Jinan University	2996044594	Genome Analysis (Isolate)	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	Paracoccus binzhouensis	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus binzhouensis	Ga0489628	Gp0546303	Gs0152134	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								4834448	4975	270	2	4898	54	99.98	1.68	Excluded
8030340117	Bacteria	Finished	Proteiniclasticum sp. QWL-01	Proteiniclasticum sp. QWL-01	Sanming University	8030340117	Genome Analysis (Isolate)	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Proteiniclasticum	Proteiniclasticum sp. QWL-01	Bacteria	Bacillota_A	Clostridia	Clostridiales	Clostridiaceae	JG1575	JG1575 sp024579835	Ga0610797	Gp0754413	Gs0162665	Yes		Engineered	Sewage treatment plant	Unclassified	Sludge	Unclassified			26.2645	117.6245				3691162	3478	1	1	3371	72	99.1	3.72	Excluded
8046067002	Bacteria	Permanent Draft	Xanthobacter aminoxidans ATCC BAA-299 genome sequencing	Xanthobacter aminoxidans ATCC BAA-299	University of New Hampshire	8046067002	Genome Analysis (Isolate)	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Xanthobacter	Xanthobacter aminoxidans	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacter	Xanthobacter aminoxidans	Ga0615640	Gp0760637	Gs0162873	Yes	35862911	Engineered	Sewage treatment plant	Unclassified	Activated sludge	Unclassified			53.5587	108.165				5829267	5632	78	0	5546	63	100	0.67	Excluded
8126552449	Bacteria	Permanent Draft	The Global Catalogue of Microorganisms (GCM) 10K type strain sequencing project	Nostocoides veronense JCM 15592	WFCC-MIRCEN World Data Centre for Microoganisms(WDCM)	8126552449	Genome Analysis (Isolate)	Actinomycetota	Actinomycetes	Micrococcales	Intrasporangiaceae	Nostocoides	Nostocoides veronense	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Dermatophilaceae	Tetrasphaera_A	Tetrasphaera_A sp020160805	Ga0675347	Gp0829731	Gs0151912	Yes	30832757	Engineered	Sewage treatment plant	Unclassified	Activated sludge	Unclassified								3840417	3818	87	4	3748	53	99.97	0.02	Excluded
8075432855	Bacteria	Permanent Draft	Thauera sp. UPWRP	Thauera sp. UPWRP	Singapore Centre on Environmental Life Sciences Engineering (SCELSE)	8075432855	Genome Analysis (Isolate)	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Thauera	Thauera sp. UPWRP	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Thauera	Thauera aminoaromatica	Ga0488798	Gp0548077	Gs0152881	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified			1.33322	103.756				2236477	2388	349	1	2334	40	43.26	5.29	Excluded
2773857640	Bacteria	Permanent Draft	Freshwater and sediment microbial communities from various areas in North America, analyzing microbe dynamics in response to fracking	Idiomarina sp. H2	DOE Joint Genome Institute  (JGI)	2773857640	Genome Analysis (Isolate)	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina	Idiomarina sp. H2	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Idiomarina	Idiomarina loihiensis	Ga0227229	Gp0266035	Gs0114818	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified	654.000000		41.2451	-76.9855				2993208	2898	27		2826	72	99.99	0.26	Excluded
2974714161	Viruses	Permanent Draft	NCBI Virus RefSeqs	Escherichia phage nieznany	Aarhus University	2974714161	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	unclassified	Phapecoctavirus	Phapecoctavirus nieznany								Ga0495234	Gp0566154	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								144998	266	1	0	256	10			Excluded
2974713335	Viruses	Permanent Draft	NCBI Virus RefSeqs	Escherichia phage anhysbys	Aarhus University	2974713335	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	unclassified	Phapecoctavirus	Phapecoctavirus anhysbys								Ga0495231	Gp0566151	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								149335	282	1	0	272	10			Excluded
2974716351	Viruses	Permanent Draft	NCBI Virus RefSeqs	Escherichia phage VEcB	State Research Center for Applied Microbiology and Biotechnology (FBIS SRCAMB)	2974716351	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	unclassified	Justusliebigvirus	Justusliebigvirus VEcB								Ga0495254	Gp0566174	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								147702	263	1	0	249	12			Excluded
2974712453	Viruses	Permanent Draft	NCBI Virus RefSeqs	Escherichia phage Mt1B1_P17	Institut Pasteur	2974712453	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	unclassified	Phapecoctavirus	Phapecoctavirus Mt1B1P17								Ga0495224	Gp0566144	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								151202	297	1	0	284	11			Excluded
2974716855	Viruses	Permanent Draft	NCBI Virus RefSeqs	Providencia phage Kokobel1	The Hebrew University of Jerusalem	2974716855	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	Casjensviridae	Kokobelvirus	Kokobelvirus kokobel1								Ga0495259	Gp0566179	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								59837	70	1	0	70	0			Excluded
2974713881	Viruses	Permanent Draft	NCBI Virus RefSeqs	Escherichia phage nepoznato	Aarhus University	2974713881	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	unclassified	Phapecoctavirus	Phapecoctavirus nepoznato								Ga0495233	Gp0566153	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								151514	275	1	0	266	9			Excluded
2974713622	Viruses	Permanent Draft	NCBI Virus RefSeqs	Escherichia phage muut	Aarhus University	2974713622	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	unclassified	Justusliebigvirus	Justusliebigvirus muut								Ga0495232	Gp0566152	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								146307	254	1	0	239	15			Excluded
2974715105	Viruses	Permanent Draft	NCBI Virus RefSeqs	Pseudomonas phage antinowhere	Aarhus University	2974715105	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	Lindbergviridae	Pbunavirus	Pbunavirus antinowhere								Ga0495238	Gp0566158	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								65852	92	1	0	92	0			Excluded
2974715202	Viruses	Permanent Draft	NCBI Virus RefSeqs	Pseudomonas phage crassa	Aarhus University	2974715202	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	Lindbergviridae	Pbunavirus	Pbunavirus crassa								Ga0495239	Gp0566159	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								66295	92	1	0	92	0			Excluded
2974714432	Viruses	Permanent Draft	NCBI Virus RefSeqs	Escherichia phage tuntematon	Aarhus University	2974714432	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	unclassified	Phapecoctavirus	Phapecoctavirus tuntematon								Ga0495235	Gp0566155	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								150473	290	1	0	280	10			Excluded
2974713075	Viruses	Permanent Draft	NCBI Virus RefSeqs	Escherichia phage alia	Aarhus University	2974713075	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	unclassified	Justusliebigvirus	Justusliebigvirus alia								Ga0495230	Gp0566150	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								147009	255	1	0	240	15			Excluded
2974715011	Viruses	Permanent Draft	NCBI Virus RefSeqs	Pseudomonas phage datas	Aarhus University	2974715011	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	Lindbergviridae	Pbunavirus	Pbunavirus datas								Ga0495237	Gp0566157	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								60746	89	1	0	89	0			Excluded
2974706719	Viruses	Permanent Draft	NCBI Virus RefSeqs	Pseudomonas phage vB_Pae-SS2019XI	Federal Institute for Risk Assessment (BfR), Germany	2974706719	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	Casjensviridae	Maxdohrnvirus	Maxdohrnvirus SS2019XI								Ga0495161	Gp0566081	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								57567	83	1	0	83	0			Excluded
2974716705	Viruses	Permanent Draft	NCBI Virus RefSeqs	Escherichia phage E21	National Center for Biotechnology Information, NIH	2974716705	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	Casjensviridae	Lavrentievavirus	Lavrentievavirus E21								Ga0495257	Gp0566177	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								58536	64	1	0	64	0			Excluded
2974705677	Viruses	Permanent Draft	NCBI Virus RefSeqs	Pseudomonas phage PspYZU01	Yangzhou University	2974705677	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	Casjensviridae	Phobosvirus	Phobosvirus PspYZU01								Ga0495150	Gp0566070	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								58279	67	1	0	67	0			Excluded
2974714727	Viruses	Permanent Draft	NCBI Virus RefSeqs	Escherichia phage ukendt	Aarhus University	2974714727	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	unclassified	Phapecoctavirus	Phapecoctavirus ukendt								Ga0495236	Gp0566156	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								150947	279	1	0	269	10			Excluded
2974716774	Viruses	Permanent Draft	NCBI Virus RefSeqs	Cronobacter phage JC01	Basic Medical College of Jilin University	2974716774	Genome Analysis (Isolate)	Uroviricota	Caudoviricetes	unclassified	Casjensviridae	Jacunavirus	Jacunavirus JC01								Ga0495258	Gp0566178	Gs0149449	Yes		Engineered	Sewage treatment plant	Unclassified	Wastewater	Unclassified								61736	76	1	0	76	0			Excluded
3300035312	*Microbiome	Permanent Draft	Metagenomes from oil sands tailing ponds	Wastewater microbial community from oil sands tailing pond near Ft. McMurray, Canada. Combined Assembly of E183abc 8SPs	University of Alberta	3300035312	Combined Assembly	Engineered	Wastewater	Industrial wastewater	Petrochemical	Unclassified	Metagenomes from oil sands tailing ponds								Ga0393750	Gp0434603	Gs0142420	Yes		Mixed, Engineered	Wastewater	Petrochemical	Industrial wastewater	Unclassified			n/a	n/a				328906744	416165	119369	124	411501	4664			Excluded
3300028582	*Microbiome	Permanent Draft	Sewage microbial communities from Oakland, California, United States	Sewage microbial communities from Oakland, California, United States - Biofuel 11 (Illumina Assembly)	DOE Joint Genome Institute  (JGI)	3300028582	Metagenome Analysis	Engineered	Wastewater	Sewage	Unclassified	Unclassified	Sewage microbial communities from Oakland, California, United States								Ga0268360	Gp0307529	Gs0134355	Yes		Engineered	Wastewater	Unclassified	Sewage	Unclassified			37.82	-122.29				260064811	335249	129442	476	331129	4120			Included
3300038816	*Microbiome	Permanent Draft	Activated sludge bacterial and viral communities from EBPR bioreactors in Australia	Activated sludge bacterial and viral communities from EBPR bioreactors in Queensland, Australia - SBR4-V93108	California Institute of Technology	3300038816	Metagenome Analysis	Engineered	Wastewater	Nutrient removal	Biological phosphorus removal	Bioreactor	Activated sludge bacterial and viral communities from EBPR bioreactors in Australia								Ga0119929	Gp0137273	Gs0118585	Yes		Engineered	Wastewater	Biological phosphorus removal	Nutrient removal	Bioreactor			-27.49999	153.01209				14654164	27086	10030	5	26571	515			Included
2030936003	*Microbiome	Permanent Draft	Bioreactor Anammox bacterial community from Nijmegen, The Netherlands	Bioreactor anammox bacterial community from Nijmegen, The Netherlands - Brocadia fulgida enrichment v1	DOE Joint Genome Institute  (JGI)	2030936003	Metagenome Analysis	Engineered	Wastewater	Nutrient removal	Nitrogen removal	Anammox	Bioreactor Anammox bacterial community from Nijmegen, The Netherlands								Ga0025798	Gp0051246	Gs0045254	Yes	22103529	Engineered	Wastewater	Nitrogen removal	Nutrient removal	Anammox			51.842	5.858				41954873	77567	85098	88	77125	442			Included
3300001594	*Microbiome	Permanent Draft	Hydrocarbon resource environments microbial communities from Canada and USA	Wastewater microbial communities from Syncrude, Ft. McMurray, Alberta - Microbes in water sample from Medicine Hat oil field -PW_MHGC_2012April2:	McGill University	3300001594	Metagenome Analysis	Engineered	Wastewater	Industrial wastewater	Petrochemical	Unclassified	Hydrocarbon resource environments microbial communities from Canada and USA								Ga0011553	Gp0054589	Gs0047444	Yes	23889694	Engineered	Wastewater	Petrochemical	Industrial wastewater	Unclassified		800.000000	50.033333	-110.666667	7.2			1085936204	2443758	1659857	2413	2423606	20152			Included
3300009360	*Microbiome	Permanent Draft	Syntrophic microbial communities from biogas reactors in Seattle, WA	Syntrophic microbial communities from biogas reactors in Seattle, WA - R1.C12.But.B IBDA	Molecular Research LP (MR DNA)	3300009360	Metagenome Analysis	Engineered	Wastewater	Anaerobic digestor	Unclassified	Unclassified	Syntrophic microbial communities from biogas reactors in Seattle, WA								Ga0118672	Gp0138608	Gs0118660	Yes		Engineered	Wastewater	Unclassified	Anaerobic digestor	Unclassified			47.652555	-122.304991				308183259	486743	281683	342	483362	3381			Included
3300037824	*Microbiome	Permanent Draft	Metagenomes from oil sands tailing ponds	Wastewater microbial community from oil sands tailing pond near Ft. McMurray, Canada - 18B_6_7_5 mgh	University of Alberta	3300037824	Metagenome Analysis	Engineered	Wastewater	Industrial wastewater	Petrochemical	Unclassified	Metagenomes from oil sands tailing ponds								Ga0394250	Gp0437702	Gs0142420	Yes		Engineered	Wastewater	Petrochemical	Industrial wastewater	Unclassified			56.7292	-111.3885				83001471	107858	30559	27	106601	1257			Included
3300037814	*Microbiome	Permanent Draft	Metagenomes from oil sands tailing ponds	Wastewater microbial community from oil sands tailing pond near Ft. McMurray, Canada - 18B_4_0 mgh	University of Alberta	3300037814	Metagenome Analysis	Engineered	Wastewater	Industrial wastewater	Petrochemical	Unclassified	Metagenomes from oil sands tailing ponds								Ga0394244	Gp0437696	Gs0142420	Yes		Engineered	Wastewater	Petrochemical	Industrial wastewater	Unclassified			56.7292	-111.3885				47412358	61345	17885	13	60586	759			Included
3300034651	*Microbiome	Permanent Draft	Processed tobacco microbial communities from Sudan, Africa	Processed tobacco microbial communities from Sudan, Africa Database_update_reanalysis	Centers for Disease Control and Prevention (CDC), USA	3300034651	Metagenome Analysis	Engineered	Wastewater	Industrial wastewater	Acid mine drainage	Unclassified	Processed tobacco microbial communities from Sudan, Africa								Ga0376879	Gp0113108	Gs0114546	Yes		Engineered	Wastewater	Acid mine drainage	Industrial wastewater	Unclassified			15.6281	32.538				96759128	123773	46896	112	122487	1286			Excluded
